	AR	ATF2	ATF3	BCL3	BCLAF1	BHLHE40	BRCA1	CBX3	CEBPB	CEBPD	CHD1	CREB1	CTCF	E2F1	E2F4	E2F6	EGR1	ELF1	ERG	ESR1	ETS1	EZH2	FLI1	FOS	FOSL2	FOXA1	FOXA2	FOXM1	FOXP2	GABPA	GATA1	GATA2	HDAC2	HNF4A	IRF1	IRF3	IRF8	KAT2A	KLF4	MAX	MYC	MYOD1	NANOG	NELFE	NFE2L2	NFIC	NFYA	NFYB	NR2C2	NRF1	PBX3	PML	POU5F1	PPARD	PPARG	RAD21	RCOR1	RELA	REST	RFX5	RUNX1	SALL4	SIN3A	SIX5	SMAD4	SMC3	SOX2	SP1	SP2	SPI1	SRF	STAT3	STAT5A	SUZ12	TAF1	TAF7	TCF3	TCF7L2	TP53	TP63	TRIM28	UBTF	USF1	USF2	VDR	YY1	ZBTB33	ZBTB7A	ZC3H11A	ZEB1	ZKSCAN1	ZMIZ1	ZNF384
TAF1	0.04127134724857685	0.36054270462633453	0.01698956780923994	0.027034800115041703	0.1501943364797335	0.03610005685048323	0.3455790784557908	0.012586155229247827	0.02015411973918198	0.11699473246465207	0.11076750070283947	0.15038872691933916	0.08781323623902335	0.08239895697522816	0.08186976492839773	0.19416941694169418	0.06498194945848375	0.24934782608695652	0.012055277859453102	0.00641399416909621	0.0267538644470868	0.00141643059490085	0.08672907488986784	0.06495263870094722	0.01070601851851852	0.018018018018018018	0.020333239197966677	0.009821428571428571	0.024167403477748307	0.25544369000234135	0.03193361830525522	0.03589613034623218	0.01997063142437592	0.07388235294117647	0.026232343614874604	0.06998108619292083	0.005884083553986467	0.025423728813559324	0.06674968866749689	0.2243868897547559	0.0887074063644044	0.006391632771644393	0.032908704883227176	0.05783637998201978	0.04552058111380145	0.038919546906767355	0.17617021276595746	0.22824938358576963	0.04648493543758967	0.17652411282984531	0.12180118110236221	0.30235042735042733	0.016566695229934304	0.021968616262482168	0.05130315500685871	0.04206675811614083	0.05963424330771269	0.06687358916478556	0.03861003861003861	0.05557076375581713	0.07822410147991543	0.024109896271376507	0.1577981651376147	0.08579221423258121	0.01889763779527559	0.04803186504217432	0.04065456405011506	0.07343875636558564	0.11220779220779221	0.09939301972685888	0.03302699597932223	0.08619292083220752	0.02825517040489368	0.004451639012545528	1.0	0.15118663932024612	0.10405549626467449	0.059819721387599015	0.018018018018018018	0.042472759617522796	0.010368663594470046	0.13593353334871913	0.13181272509003603	0.10219922380336352	0.005664877757901014	0.05217391304347826	0.11548117154811716	0.11672117743254293	0.009723040659988214	0.005612998522895126	0.009450679267572357	0.11322751322751323	0.08899107384365702
TAF7	0.013513513513513514	0.1453218314532183	0.020491803278688523	0.04498269896193772	0.1948261924009701	0.024033437826541274	0.09586681974741676	0.027338129496402876	0.03462050599201065	0.1678082191780822	0.08798646362098139	0.05343511450381679	0.042764578833693306	0.06294706723891273	0.07377706495589414	0.05338078291814947	0.0427807486631016	0.05765271105010295	0.01303780964797914	0.00639386189258312	0.045033112582781455	0.002304147465437788	0.04653061224489796	0.03927986906710311	0.00975609756097561	0.029484029484029485	0.018259935553168637	0.0196078431372549	0.03184713375796178	0.07578779417630634	0.01768033946251768	0.023323615160349854	0.03324808184143223	0.038840262582056896	0.040697674418604654	0.03932584269662921	0.006675567423230975	0.06794682422451995	0.04792746113989637	0.08909682668836452	0.0829576194770063	0.007566204287515763	0.0199501246882793	0.19310344827586207	0.022896039603960396	0.056778679026651215	0.058019216555801924	0.06342546890424482	0.025052192066805846	0.050272308336824466	0.08105022831050228	0.17481402763018067	0.024054982817869417	0.014380530973451327	0.037333333333333336	0.01938610662358643	0.03735408560311284	0.09519136408243375	0.01868659903897491	0.032062391681109186	0.041666666666666664	0.024896265560165973	0.11734693877551021	0.03815869170199879	0.006617038875103391	0.020892151326933936	0.04305864884929473	0.05345911949685535	0.04795852235904083	0.04084158415841584	0.02983425414364641	0.0703001579778831	0.08531994981179424	0.00436871996505024	0.15118663932024612	1.0	0.07675438596491228	0.037574722459436376	0.016025641025641024	0.017605633802816902	0.013221153846153846	0.044423877834335955	0.04861821903787104	0.04044357469015003	0.008547008547008548	0.043243243243243246	0.08191403081914031	0.044419559537140725	0.007936507936507936	0.006811989100817439	0.010738255033557046	0.10768126346015794	0.055857253685027156
TCF3	0.03755364806866953	0.08506224066390042	0.013785790031813362	0.0391425908667288	0.049782202862476664	0.04942630185348632	0.09488852637302882	0.01095290251916758	0.022821576763485476	0.08407994486560992	0.07786589762076424	0.06995305164319249	0.065826899634295	0.04953560371517028	0.03337783711615487	0.07755644090305445	0.053475935828877004	0.04742202418841502	0.01440329218106996	0.018404907975460124	0.033126293995859216	0.0037209302325581397	0.024742268041237112	0.04301833568406206	0.02167487684729064	0.02346041055718475	0.028444444444444446	0.00536480686695279	0.03556910569105691	0.04645300684191574	0.04834605597964377	0.044689119170984455	0.029352226720647773	0.049800796812749	0.014705882352941176	0.04083044982698962	0.007322175732217573	0.016357688113413305	0.05484988452655889	0.0890566037735849	0.05145413870246085	0.04781704781704782	0.033093525179856115	0.0697211155378486	0.041969781757134866	0.04766355140186916	0.06187348772900104	0.07163187855787476	0.029386343993085567	0.053121364870104694	0.08513931888544891	0.09353818346136467	0.01565377532228361	0.02643573381950775	0.060092449922958396	0.03956478733926805	0.0671280276816609	0.06	0.037745098039215684	0.037037037037037035	0.07723372034326098	0.03816131830008673	0.06344902386117136	0.025053304904051173	0.027377521613832854	0.047248182762201454	0.0494148244473342	0.05445881552076242	0.0440251572327044	0.05113952195664258	0.03164556962025317	0.0447561790247161	0.025787965616045846	0.015795868772782502	0.10405549626467449	0.07675438596491228	1.0	0.04017531044558072	0.0338680926916221	0.043478260869565216	0.017408123791102514	0.12192902638762511	0.06660368445914029	0.06619385342789598	0.012141280353200883	0.019097222222222224	0.04894629503738953	0.0898876404494382	0.01040582726326743	0.011739594450373533	0.008385744234800839	0.1053627760252366	0.06657608695652174
TCF7L2	0.022574740695546065	0.06878140703517588	0.008670520231213872	0.0166073546856465	0.04842259721203228	0.035595105672969966	0.06318758815232722	0.0121765601217656	0.021037868162692847	0.05368589743589743	0.05097706032285471	0.056455828541557763	0.036371603856266435	0.03604902667627974	0.03781174577634755	0.05235457063711911	0.026556776556776556	0.05458970792767733	0.011111111111111112	0.015130674002751032	0.017881705639614855	0.007361963190184049	0.031799163179916316	0.04896907216494845	0.02230971128608924	0.024675324675324677	0.03452243958573072	0.014947683109118086	0.02837837837837838	0.05037683458944863	0.025830258302583026	0.033562166285278416	0.01742627345844504	0.049943246311010214	0.029197080291970802	0.05414551607445008	0.005706134094151213	0.013533834586466165	0.04460719041278296	0.06224737267582862	0.03041144901610018	0.00267379679144385	0.04063604240282685	0.026415094339622643	0.03684550743374273	0.03601440576230492	0.061886792452830186	0.06207928197456993	0.03781979977753059	0.04729441840647635	0.061565017261219795	0.038923594425756845	0.025485436893203883	0.012835472578763127	0.02662993572084481	0.02615470228158041	0.03298471440064361	0.0369290573372206	0.01918859649122807	0.0325497287522604	0.037037037037037035	0.01843817787418655	0.05514250309789343	0.041927409261576974	0.027264731750219876	0.02865497076023392	0.041474654377880185	0.048740861088545896	0.053763440860215055	0.03616751269035533	0.02199074074074074	0.05492730210016155	0.02	0.01580135440180587	0.059819721387599015	0.037574722459436376	0.04017531044558072	1.0	0.01805869074492099	0.0265210608424337	0.015345268542199489	0.04446546830652791	0.04657247514390372	0.036193029490616625	0.00764525993883792	0.030371203599550055	0.038803556992724336	0.048836322014498286	0.007062146892655367	0.008771929824561403	0.010043041606886656	0.0403899721448468	0.04292527821939587
TP53	0.03367496339677892	0.017504051863857374	0.0069605568445475635	0.006791171477079796	0.01216333622936577	0.013677811550151976	0.0188953488372093	0.010075566750629723	0.017543859649122806	0.02737047898338221	0.022058823529411766	0.017960602549246814	0.02889324191968658	0.02445414847161572	0.01483679525222552	0.01755900978698906	0.009422850412249705	0.014285714285714285	0.006507592190889371	0.010660980810234541	0.002105263157894737	0.016423357664233577	0.008324661810613945	0.018085106382978722	0.013779527559055118	0.015473887814313346	0.012759170653907496	0.009732360097323601	0.008113590263691683	0.008460236886632826	0.03019213174748399	0.02345215759849906	0.018518518518518517	0.02059202059202059	0.006920415224913495	0.014462809917355372	0.00684931506849315	0.004901960784313725	0.02917981072555205	0.015027908973808502	0.01951779563719862	0.014613778705636743	0.025813692480359147	0.01845018450184502	0.0283960092095165	0.015254237288135594	0.017557861133280128	0.01627670396744659	0.006015037593984963	0.015270708005552984	0.017374517374517374	0.016604177825388325	0.0210896309314587	0.015126050420168067	0.027677496991576414	0.021331609566903685	0.022044088176352707	0.010062893081761006	0.027706185567010308	0.024504084014002333	0.02544529262086514	0.0273972602739726	0.016242937853107344	0.007189072609633357	0.035509736540664374	0.027491408934707903	0.03409090909090909	0.019860973187686197	0.012422360248447204	0.017843866171003718	0.008143322475570033	0.021568627450980392	0.009140767824497258	0.038702928870292884	0.018018018018018018	0.016025641025641024	0.0338680926916221	0.01805869074492099	1.0	0.009445100354191263	0.027131782945736434	0.024775962045334738	0.01698886936145284	0.014240506329113924	0.005089058524173028	0.003076923076923077	0.009891196834817012	0.02137279079325935	0.008988764044943821	0.0047169811320754715	0.009174311926605505	0.01652892561983471	0.016488845780795344
TP63	0.05837239028547082	0.035406933857880504	0.0053404539385847796	0.008479709267110842	0.017280582082764895	0.01994134897360704	0.04497716894977169	0.00408997955010225	0.01119157340355497	0.026595744680851064	0.029707955689828803	0.041221935958778065	0.04719471947194719	0.03551660516605166	0.016965584100824042	0.05616689591930307	0.02009518773135907	0.04007581911724885	0.008535784635587657	0.017105263157894738	0.008469055374592834	0.01054590570719603	0.016940707523667164	0.025265285497726123	0.01211734693877551	0.013968253968253968	0.017889087656529516	0.005409060175794456	0.008354755784061696	0.03380197427460365	0.056222969726093225	0.051531356344190565	0.007069408740359897	0.04481132075471698	0.014101778050275904	0.017839444995044598	0.004648074369189907	0.0040650406504065045	0.03753819292885203	0.04628501827040195	0.017653167185877467	0.013003901170351105	0.03653444676409186	0.010578718108276292	0.053735255570117955	0.015805471124620062	0.04080459770114943	0.054076539101497505	0.01044689495066744	0.03321733628598545	0.037949921752738654	0.03304347826086956	0.020370370370370372	0.022574740695546065	0.032707774798927614	0.04	0.03359683794466403	0.021798365122615803	0.042611415168100075	0.02040816326530612	0.04476449980537174	0.02946375957572186	0.029098360655737704	0.020214521452145213	0.05106382978723404	0.040113452188006486	0.033428844317096466	0.026405867970660146	0.02857142857142857	0.03651804670912951	0.013181545835829839	0.02771025765678172	0.007444168734491315	0.06217436609934005	0.042472759617522796	0.017605633802816902	0.043478260869565216	0.0265210608424337	0.009445100354191263	1.0	0.013282732447817837	0.05787443002455279	0.038461538461538464	0.033362598770851626	0.010330578512396695	0.012925969447708578	0.015526443474041727	0.053925925925925926	0.0092899800928998	0.006044325050369375	0.0073284477015323115	0.028596961572832886	0.026634382566585957
TRIM28	0.028391167192429023	0.010333333333333333	0.003076923076923077	0.008316008316008316	0.011483253588516746	0.012681159420289856	0.011011904761904763	0.006872852233676976	0.011363636363636364	0.011802575107296138	0.021251475796930343	0.011656441717791411	0.019437340153452685	0.008522727272727272	0.013245033112582781	0.01872770511296076	0.010796221322537112	0.009101251422070534	0.02005730659025788	0.025210084033613446	0.00546448087431694	0.02745995423340961	0.004667444574095682	0.010714285714285714	0.007425742574257425	0.009685230024213076	0.0057251908396946565	0.009868421052631578	0.01038961038961039	0.00618921308576481	0.013944223107569721	0.016546018614270942	0.013089005235602094	0.008873720136518772	0.014989293361884369	0.010404624277456647	0.0030120481927710845	0.010033444816053512	0.03367875647668394	0.013932584269662922	0.020942408376963352	0.0106951871657754	0.03333333333333333	0.0136986301369863	0.024106400665004156	0.016563146997929608	0.0136986301369863	0.0125	0.005376344086021506	0.01262135922330097	0.016563146997929608	0.009588268471517203	0.03275109170305677	0.012244897959183673	0.014965986394557823	0.015873015873015872	0.0077348066298342545	0.017569546120058566	0.02339986235375086	0.009174311926605505	0.01966101694915254	0.03278688524590164	0.006046863189720333	0.00779423226812159	0.027096774193548386	0.018355359765051395	0.03252885624344176	0.007675438596491228	0.008431703204047217	0.01285140562248996	0.007889546351084813	0.00972972972972973	0.00909090909090909	0.03986710963455149	0.010368663594470046	0.013221153846153846	0.017408123791102514	0.015345268542199489	0.027131782945736434	0.013282732447817837	1.0	0.023982152816508645	0.011808576755748913	0.00686106346483705	0.007017543859649123	0.00927643784786642	0.00772626931567329	0.01278227524499361	0.01488095238095238	0.0031545741324921135	0.00911854103343465	0.015384615384615385	0.01511879049676026
UBTF	0.05430566330488751	0.09348093480934809	0.005780346820809248	0.017684887459807074	0.058244111349036405	0.04891015417331207	0.11701880659391688	0.008865248226950355	0.01665709362435382	0.06796556411418214	0.10684798445847499	0.06502086230876217	0.10977198697068404	0.05131467345207803	0.04808988764044944	0.12633783154955794	0.04543257612373127	0.06535947712418301	0.01549053356282272	0.014823261117445839	0.015384615384615385	0.006482982171799027	0.028946178199909543	0.04865616311399444	0.010543840177580466	0.020624303232998884	0.025356576862123614	0.010569583088667059	0.022108843537414966	0.06770833333333333	0.059233449477351915	0.05827814569536424	0.02504268639726807	0.05895276455510802	0.021645021645021644	0.03905540417801998	0.0069164265129683	0.005272407732864675	0.05155054369714056	0.10044977511244378	0.03295668549905838	0.005611672278338945	0.037383177570093455	0.024255788313120176	0.05	0.026954177897574125	0.0837549184935357	0.11386554621848739	0.021199586349534644	0.06609808102345416	0.07683700111898545	0.08610169491525424	0.018898488120950324	0.024128686327077747	0.0475266731328807	0.0625920471281296	0.10028382213812677	0.03636363636363636	0.04578226387887527	0.04198473282442748	0.07715023994093761	0.04153522607781283	0.06025492468134415	0.037960122699386506	0.0351288056206089	0.08945935433683391	0.05221588415971917	0.04525089605734767	0.05030181086519115	0.060245739199365836	0.025026624068157616	0.049151027703306524	0.019199122325836534	0.03132832080200501	0.13593353334871913	0.044423877834335955	0.12192902638762511	0.04446546830652791	0.024775962045334738	0.05787443002455279	0.023982152816508645	1.0	0.07910606598084427	0.0810359231411863	0.007701421800947867	0.01608718214841723	0.04678362573099415	0.14049338146811072	0.008620689655172414	0.0075625363583478765	0.0168899242865463	0.11325724319578578	0.08080808080808081
USF1	0.03761885076477883	0.12387267904509283	0.049315068493150684	0.022370012091898428	0.05846585594013096	0.13359023763648042	0.1270812928501469	0.006715916722632639	0.023591087811271297	0.05757874015748032	0.06041986687147977	0.09261385380788366	0.060324825986078884	0.05923507462686567	0.05514157973174367	0.15248756218905474	0.0625	0.11120689655172414	0.01034928848641656	0.012234385061171926	0.028086218158066622	0.004857316332726169	0.04236006051437216	0.07647983237297014	0.015103838892385148	0.02011313639220616	0.019411764705882354	0.005984042553191489	0.028368794326241134	0.08170239204721963	0.028677150786308975	0.02914903620122238	0.01854219948849105	0.05627705627705628	0.02127659574468085	0.05798575788402848	0.009180327868852459	0.007348029392117568	0.06045895851721095	0.27326222876057377	0.05190677966101695	0.006993006993006993	0.026007139214686385	0.0299625468164794	0.040546308151941955	0.03665241295051924	0.10982658959537572	0.13934242898680385	0.02434782608695652	0.10284757118927973	0.0811138014527845	0.09303174024078803	0.016959418534221685	0.015513126491646777	0.037745879851143006	0.04609375	0.05268389662027833	0.0433589462129528	0.03616775682954983	0.03890641430073607	0.0698776154757205	0.019551466359977	0.13715822501120573	0.0625	0.020387359836901122	0.04852405984634048	0.03497164461247637	0.05563835072031793	0.05582417582417582	0.05970790378006873	0.020808561236623068	0.062034739454094295	0.015384615384615385	0.017150395778364115	0.13181272509003603	0.04861821903787104	0.06660368445914029	0.04657247514390372	0.01698886936145284	0.038461538461538464	0.011808576755748913	0.07910606598084427	1.0	0.5394566623544631	0.004034969737726967	0.0398098633392751	0.04487179487179487	0.08313180169286578	0.011111111111111112	0.008603573792190603	0.011842105263157895	0.05770104497955475	0.06607054148037754
USF2	0.02902902902902903	0.08706896551724137	0.0547945205479452	0.024855012427506214	0.045060658578856154	0.1705357142857143	0.10023866348448687	0.005774783445620789	0.026876737720111215	0.05018587360594796	0.06732673267326733	0.08348375451263539	0.0505166475315729	0.054556006964596636	0.05763141228625712	0.11025504782146653	0.05704225352112676	0.08040519151630263	0.013723696248856358	0.012681159420289856	0.034164358264081256	0.0016680567139282735	0.04333764553686934	0.07884097035040431	0.01755926251097454	0.024539877300613498	0.01507936507936508	0.0037914691943127963	0.027002700270027002	0.06133894146512443	0.02668213457076566	0.030897207367795602	0.02060931899641577	0.04891815616180621	0.02337228714524207	0.05928338762214984	0.008364312267657992	0.010546500479386385	0.05751492132392838	0.2267536704730832	0.05509641873278237	0.008928571428571428	0.02838283828382838	0.036395147313691506	0.03549060542797495	0.03669724770642202	0.09196581196581197	0.10555158446509412	0.016253869969040248	0.08735632183908046	0.07436021245774987	0.07484143763213531	0.014913007456503728	0.015459723352318959	0.04100069492703266	0.03489995346672871	0.06257982120051085	0.034310221586847746	0.030847145488029467	0.04461221688400824	0.0661625708884688	0.02089783281733746	0.12473002159827214	0.05141388174807198	0.012426422498364944	0.04290589956118966	0.029045643153526972	0.05559065066329753	0.053542455381287185	0.057803468208092484	0.020193861066235864	0.06037735849056604	0.020477815699658702	0.007276905400229797	0.10219922380336352	0.04044357469015003	0.06619385342789598	0.036193029490616625	0.014240506329113924	0.033362598770851626	0.00686106346483705	0.0810359231411863	0.5394566623544631	1.0	0.005808325266214908	0.04180064308681672	0.037383177570093455	0.06755373592630501	0.009233610341643583	0.004694835680751174	0.013084112149532711	0.06175637393767705	0.07088607594936709
VDR	0.005159071367153913	0.007654836464857342	0.005263157894736842	0.008645533141210375	0.004357298474945534	0.002364066193853428	0.0064794816414686825	0.01935483870967742	0.0091324200913242	0.013801756587202008	0.006896551724137931	0.011356045424181697	0.005955603681645912	0.004319654427645789	0.0038461538461538464	0.004884004884004884	0.0032679738562091504	0.009188973232121454	0.0091324200913242	0.004347826086956522	0.017467248908296942	0.003194888178913738	0.006934812760055479	0.007052186177715092	0.0036900369003690036	0.007142857142857143	0.012919896640826873	0.005847953216374269	0.01195219123505976	0.005164319248826291	0.0068415051311288486	0.011933174224343675	0.008	0.006746626686656672	0.018018018018018018	0.006811989100817439	0.020618556701030927	0.012121212121212121	0.006635071090047393	0.003786086133459536	0.004672897196261682	0.0125	0.0075075075075075074	0.00980392156862745	0.004578754578754579	0.011363636363636364	0.006983849847228284	0.007246376811594203	0.0070921985815602835	0.004117344312918168	0.00904977375565611	0.0060790273556231	0.015015015015015015	0.011204481792717087	0.016638935108153077	0.004507888805409466	0.003875968992248062	0.01818181818181818	0.0052044609665427505	0.009538950715421303	0.009587020648967551	0.009345794392523364	0.007582139848357203	0.005208333333333333	0.0030349013657056147	0.00400962309542903	0.00831353919239905	0.009009009009009009	0.007597340930674264	0.011680143755615454	0.00804289544235925	0.010113780025284451	0.00980392156862745	0.0028768699654775605	0.005664877757901014	0.008547008547008548	0.012141280353200883	0.00764525993883792	0.005089058524173028	0.010330578512396695	0.007017543859649123	0.007701421800947867	0.004034969737726967	0.005808325266214908	1.0	0.009876543209876543	0.00516795865633075	0.0062836624775583485	0.00980392156862745	0.011049723756906077	0.010256410256410256	0.007142857142857143	0.010037641154328732
YY1	0.010630758327427357	0.04716041182331451	0.011286681715575621	0.018456375838926176	0.02432667245873154	0.013392857142857142	0.03652430044182622	0.007281553398058253	0.014861995753715499	0.027992277992277992	0.022797927461139896	0.03931924882629108	0.020752895752895753	0.029488291413703384	0.030723488602576808	0.02158894645941278	0.02591283863368669	0.04349456317960255	0.01702127659574468	0.012448132780082987	0.016597510373443983	0.0035149384885764497	0.03801478352692714	0.028601694915254237	0.009541984732824428	0.01125703564727955	0.010903426791277258	0.007042253521126761	0.017928286852589643	0.04170286707211121	0.012433392539964476	0.013761467889908258	0.00992063492063492	0.017811704834605598	0.015332197614991482	0.02998965873836608	0.013363028953229399	0.021686746987951807	0.02966432474629196	0.03979011805859204	0.047619047619047616	0.006036217303822937	0.022026431718061675	0.01615798922800718	0.014232209737827715	0.014900662251655629	0.025189924030387844	0.029525032092426188	0.0286144578313253	0.034192037470725994	0.024405908798972382	0.02685284640171858	0.022336769759450172	0.00980392156862745	0.024793388429752067	0.012063492063492064	0.024777006937561942	0.019975031210986267	0.017710309930423784	0.01478953356086462	0.027163613392293114	0.007309941520467836	0.03416370106761566	0.06873111782477341	0.007683863885839737	0.013431833445265278	0.02029520295202952	0.02359882005899705	0.0264797507788162	0.029017857142857144	0.016051364365971106	0.026239067055393587	0.012522361359570662	0.002506265664160401	0.05217391304347826	0.043243243243243246	0.019097222222222224	0.030371203599550055	0.003076923076923077	0.012925969447708578	0.00927643784786642	0.01608718214841723	0.0398098633392751	0.04180064308681672	0.009876543209876543	1.0	0.026785714285714284	0.022504091653027823	0.008714596949891068	0.009174311926605505	0.004424778761061947	0.013029315960912053	0.027079303675048357
ZBTB33	0.01872871736662883	0.1461112918971689	0.011138613861386138	0.03499469777306469	0.0653819683413627	0.022395326192794548	0.2003704847175054	0.011612903225806452	0.019253910950661854	0.07014925373134329	0.034324942791762014	0.05470675209462789	0.032418952618453865	0.05348679756262695	0.06661619984859955	0.06035182679296346	0.04289318755256518	0.08877374784110535	0.020481927710843374	0.00351288056206089	0.05788177339901478	0.0021321961620469083	0.049689440993788817	0.02681992337164751	0.007856341189674524	0.0167973124300112	0.02106318956870612	0.017857142857142856	0.016166281755196306	0.055703929797787106	0.014112903225806451	0.022900763358778626	0.015028901734104046	0.032511798636601995	0.022245762711864406	0.02247191011235955	0.006105006105006105	0.0258732212160414	0.03876923076923077	0.0793713163064833	0.061821219715956555	0.008120649651972157	0.019654088050314465	0.0625	0.02133965619442798	0.035864978902953586	0.05655619596541787	0.061833171677982544	0.021359223300970873	0.05485059353254196	0.05990286022665947	0.10620756547041707	0.015806111696522657	0.01023541453428864	0.02997502081598668	0.024530271398747392	0.01740391588107324	0.0421792618629174	0.0190623390005152	0.018578352180936994	0.04286461055933089	0.019267822736030827	0.09626955475330927	0.07340553549939831	0.009411764705882352	0.02176278563656148	0.028591352859135284	0.04212860310421286	0.031804281345565746	0.036073329390892965	0.021406727828746176	0.053994082840236685	0.04352678571428571	0.0025391451544646637	0.11548117154811716	0.08191403081914031	0.04894629503738953	0.038803556992724336	0.009891196834817012	0.015526443474041727	0.00772626931567329	0.04678362573099415	0.04487179487179487	0.037383177570093455	0.00516795865633075	0.026785714285714284	1.0	0.04215116279069767	0.006045949214026602	0.007471980074719801	0.003658536585365854	0.0542483660130719	0.05375552282768778
ZBTB7A	0.040549169859514685	0.10972624081905186	0.007954043305346884	0.02780117944397641	0.06168487839266831	0.04401993355481727	0.13896573739093424	0.004468275245755138	0.018061674008810574	0.08053691275167785	0.06455266138165346	0.0707070707070707	0.13644214162348878	0.048247136410968415	0.040942028985507244	0.1397712833545108	0.05914610262436349	0.08331377610889462	0.010936132983377077	0.011328976034858388	0.019306713470820535	0.009659806803863923	0.03225806451612903	0.044709388971684055	0.025618758141554496	0.023737591713422528	0.026468155500413565	0.0075723830734966595	0.025820568927789934	0.08071519795657726	0.055003548616039746	0.05153901216893343	0.027192982456140352	0.09645480677099968	0.02187631468237274	0.04661487236403995	0.005714285714285714	0.0071396697902722	0.07723855092276145	0.09234760051880675	0.0395286963131889	0.010831889081455806	0.034469838890970404	0.020851063829787235	0.051815181518151815	0.032503165892781766	0.08728981206726014	0.12214326867678126	0.02484725050916497	0.0951219512195122	0.09171974522292993	0.09791849897390795	0.018456375838926176	0.017857142857142856	0.045683313975996905	0.08039092055485499	0.08557364634608103	0.045364891518737675	0.04334646862685662	0.040473463153875525	0.0894488188976378	0.02687296416938111	0.05388069275176395	0.05523066926575698	0.024199553239017124	0.10115321252059307	0.04256828662646329	0.05622932745314223	0.06777363605557438	0.062438057482656094	0.027072053311120368	0.04220779220779221	0.01695633743111488	0.029269602577873255	0.11672117743254293	0.044419559537140725	0.0898876404494382	0.048836322014498286	0.02137279079325935	0.053925925925925926	0.01278227524499361	0.14049338146811072	0.08313180169286578	0.06755373592630501	0.0062836624775583485	0.022504091653027823	0.04215116279069767	1.0	0.015030946065428824	0.01067140951534015	0.014190687361419069	0.06803193335647345	0.06669123065585851
ZC3H11A	0.008244023083264633	0.01304945054945055	0.004098360655737705	0.01	0.011398963730569948	0.00631578947368421	0.012519083969465649	0.004739336492890996	0.011029411764705883	0.012925969447708578	0.010309278350515464	0.016861219195849545	0.04139433551198257	0.013388259526261586	0.012091898428053204	0.012405446293494705	0.013657056145675266	0.008206330597889801	0.007326007326007326	0.007067137809187279	0.01773049645390071	0.00821917808219178	0.012987012987012988	0.00392156862745098	0.009287925696594427	0.005988023952095809	0.00904977375565611	0.008928571428571428	0.013157894736842105	0.010589318600368325	0.011879049676025918	0.011210762331838564	0.003278688524590164	0.007209805335255948	0.010282776349614395	0.007623888182973317	0.012048192771084338	0.004545454545454545	0.011786038077969175	0.010687732342007435	0.007204610951008645	0.006779661016949152	0.005547850208044383	0.011142061281337047	0.00699912510936133	0.01485148514851485	0.00940572894399316	0.010082249933669409	0.010526315789473684	0.009058882737795673	0.011627906976744186	0.008259587020648967	0.007712082262210797	0.012195121951219513	0.009104704097116844	0.049019607843137254	0.013414634146341463	0.006557377049180328	0.007885304659498209	0.008784773060029283	0.014978601997146932	0.004132231404958678	0.010509296685529508	0.007481296758104738	0.00846262341325811	0.06612244897959184	0.011198208286674132	0.006002400960384154	0.011796733212341199	0.009409751924721984	0.009389671361502348	0.011862396204033215	0.008333333333333333	0.0050335570469798654	0.009723040659988214	0.007936507936507936	0.01040582726326743	0.007062146892655367	0.008988764044943821	0.0092899800928998	0.01488095238095238	0.008620689655172414	0.011111111111111112	0.009233610341643583	0.00980392156862745	0.008714596949891068	0.006045949214026602	0.015030946065428824	1.0	0.00423728813559322	0.008032128514056224	0.011661807580174927	0.015366430260047281
ZEB1	0.008403361344537815	0.00861474844934528	0.004524886877828055	0.01871657754010695	0.017075773745997867	0.008869179600886918	0.010122699386503068	0.005319148936170213	0.00398406374501992	0.010843373493975903	0.002635046113306983	0.010464355788096796	0.011783610069630423	0.008394543546694649	0.0036991368680641184	0.008191747572815534	0.004672897196261682	0.008280757097791799	0.00398406374501992	0.011583011583011582	0.0038022813688212928	0.0029069767441860465	0.003978779840848806	0.019151846785225718	0.013377926421404682	0.012944983818770227	0.00954653937947494	0.009950248756218905	0.0035211267605633804	0.008356545961002786	0.006607929515418502	0.003424657534246575	0.010714285714285714	0.011037527593818985	0.0027100271002710027	0.013157894736842105	0.00881057268722467	0.005076142131979695	0.011100832562442183	0.004668534080298786	0.005952380952380952	0.01107011070110701	0.007173601147776184	0.005917159763313609	0.0053475935828877	0.018421052631578946	0.010808473843493299	0.00933582288610296	0.011061946902654867	0.006602336211274758	0.014074074074074074	0.011397720455908818	0.002717391304347826	0.005128205128205128	0.006269592476489028	0.011086474501108648	0.012531328320802004	0.008532423208191127	0.005087209302325582	0.007564296520423601	0.010101010101010102	0.0021645021645021645	0.007389162561576354	0.005922165820642978	0.013177159590043924	0.010236220472440945	0.011494252873563218	0.017478152309612985	0.020560747663551402	0.0078397212543554	0.014962593516209476	0.018404907975460124	0.008902077151335312	0.003393665158371041	0.005612998522895126	0.006811989100817439	0.011739594450373533	0.008771929824561403	0.0047169811320754715	0.006044325050369375	0.0031545741324921135	0.0075625363583478765	0.008603573792190603	0.004694835680751174	0.011049723756906077	0.009174311926605505	0.007471980074719801	0.01067140951534015	0.00423728813559322	1.0	0.008849557522123894	0.00992063492063492	0.008443908323281062
